title,location,year,month,day,event
Montana,47 -110,1873,8,4,"August 4 &ndash; Indian Wars: While protecting a railroad survey party in Montana, the Seventh Cavalry, under Lieutenant Colonel George Armstrong Custer, clashes for the first time with the Sioux, near the Tongue River (only 1 man on each side is killed)."
France,47 2,1873,9,16,September 16 &ndash; German troops leave France upon completion of payment of indemnity for the Franco-Prussian War.
Drury University,37.2196 -93.2857,1873,9,25,September 25 &ndash; Classes begin at Drury University.
Óbuda,47.5499978 19.0333332,1873,11,17,"November 17 &ndash; From Pest, Buda and Óbuda, Budapest, Hungary's capital, is formed."
New York,43 -75,1873,12,15,"December 15 &ndash; Women of Fredonia, New York march against the retail liquor dealers in town to inaugurate the Woman's Crusade of 1873–74. This leads to the creation of the Woman's Christian Temperance Union."
San Diego Natural History Museum,32.7259304296 -117.141714433,1874,0,0,The San Diego Natural History Museum is founded.
Ireland,53 -7,1874,0,0,The Home Rule Movement is created to protest British Government control over Ireland (see History of Ireland).
India,21 78,1874,0,0,The Agra canal opens in India.
Charles Taze Russell,40.5058763098 -80.0094416289,1874,0,0,Charles Russell and the Bible Student movement claim this year to mark the invisible return of Jesus Christ to earth.
Black Hills,44.0 -104.0,1874,0,0,Gold is discovered in the Black Hills.
Mycenae,37.730833 22.756111,1874,0,0,Heinrich Schliemann begins excavation at Mycenae.
United Kingdom,51.499998 -0.1166662,1874,1,0,"January &ndash; The Pangkor Treaty (also known as the Pangkor Engagement), by which the British extended their control over, first the Sultanate of Perak and later the other independent Malay States, is signed."
The Bronx,40.8373 -73.886,1874,1,1,January 1 &ndash; New York City annexes The Bronx.
92nd Street Y,40.783 -73.9527,1874,3,0,March &ndash; The Young Men's Hebrew Association in Manhattan (which still operates today  as the 92nd Street Y) is founded.
Hawaii,21.306832106 -157.791163502,1874,3,18,March 18 &ndash; Hawaii signs a treaty with the United States granting exclusive trading rights.
Otepää,58.0499998 26.499998,1874,6,4,June 4 &ndash; The flag of Estonia is consecrated as the flag of the Estonian Students Society in Otepää.
Estella-Lizarra,42.667997328 -2.025166566,1874,6,25,"June 25&ndash;June 27 &ndash; Third Carlist War of Spain: Battle of Monte Muro: Carlist forces entrenched around Abárzuza, on the approach to Estella in Navarre, repel an attack by Isabelino/Liberal(supporters of Queen Isabella II) troops led by General Manuel Gutiérrez de la Concha, Marqués del Duero, who is killed on the third day of fighting."
Philadelphia Zoo,39.971782 -75.195659,1874,7,1,"July 1 &ndash; Philadelphia Zoo opens, the first public zoo in the U.S."
University of Zagreb,45.8064001077 15.9687211251,1874,10,19,October 19 &ndash; The modern University of Zagreb is founded in Zagreb.
Syracuse University,43.03767 -76.13399,1874,11,11,November 11 &ndash; The Gamma Phi Beta sorority is founded at Syracuse University. This is the first women's Greek letter organization to be called a sorority.
Bombay Stock Exchange,18.929681 72.833589,1875,0,0,Asia's first stock exchange was established. The Native Share & Stock Brokers Association now called as the Bombay Stock Exchange.
Cowgate,55.94249623 -3.186332588,1875,0,0,"The Hibernian F.C. is founded in the Cowgate area of Edinburgh, Scotland."
Birmingham,52.4796 -1.903,1875,0,0,"The Birmingham City F.C. is founded, as Small Heath Alliance, in Small Heath, Birmingham, England."
China,35.0 105.0,1875,1,12,January 12 &ndash; Kwang-su becomes emperor of China.
SS Gothenburg,-19.367665196 148.053499786,1875,2,24,"February 24 &ndash; The ''SS Gothenburg'' sinks off the Australian east coast with the loss of approximately 102 lives, including a number of high profile civil servants and dignitaries."
San Carlos Apache Indian Reservation,33.326332028 -110.15666604,1875,2,25,"February 25 &ndash; The majority of the Yavapai (Wipukyipai) and Tonto Apache (Dil Zhéé) tribes are forced by the U.S. Cavalry under command of Brigadier General George Crook to walk at gunpoint from the Arizona's Verde Valley, to the San Carlos Apache Indian Reservation, 180 miles to the southeast. The two tribes are not allowed to return to the Verde Valley until 1900."
Romualdo Pacheco,37.8353 -122.2358,1875,2,27,"February 27 &ndash; Newton Booth, 11th Governor of California, resigns, having been elected Senator. Lieutenant Governor of California Romualdo Pacheco becomes acting Governor. He is later replaced by elected governor William Irwin."
Montreal,45.505331312 -73.55249779,1875,3,3,"March 3 &ndash; The first organized indoor game of ice hockey is played between two teams at the Victoria Skating Rink in Montreal, Canada."
Princeton University,40.34873 -74.65931,1875,4,25,April 25 &ndash; Ten sophomores from Rutgers College (now Rutgers University) steal a one-ton cannon from the campus of the College of New Jersey (now Princeton University) and start the Rutgers-Princeton Cannon War.
Isles of Scilly,49.93499626 -6.320332052,1875,5,7,May 7 &ndash; The S.S. ''Schiller'' wrecks on the rocks off the Isles of Scilly.
Harvard University,42.371331848 -71.116832866,1875,6,4,"June 4 &ndash; Two American colleges play each other in arguably the first game of College Football : Tufts University and Harvard University at Jarvis Field in Cambridge, Mass.."
English Channel,48.637164118 -4.568831058,1875,8,25,August 25 &ndash; Captain Matthew Webb becomes the first person to swim the English Channel.
Ireland,53 -7,1875,9,1,"September 1 &ndash; A murder conviction effectively forces the violent Irish anti-owner coal miners, the Molly Maguires, to disband."
Cheyenne River,44.76916359 -100.717330464,1875,10,15,"October 15 &ndash; Chief Lone Horn of the Minneconjou dies at the Cheyenne River, leaving his son Big Foot as the new chief."
Provo Utah,40.23999904 -111.656497374,1875,10,16,"October 16 &ndash; Brigham Young University is founded in Provo, Utah."
Massachusetts,42.3 -71.8,1875,10,25,"October 25 &ndash; The first performance of the Piano Concerto No. 1 by Pyotr Ilyich Tchaikovsky is given in Boston, Massachusetts with Hans von Bülow as soloist."
Montana,47 -110,1875,11,9,"November 9 &ndash; Indian Wars: In Washington, D.C., Indian Inspector E.C. Watkins issues a report stating that hundreds of Sioux and Cheyenne associated with Sitting Bull and Crazy Horse are hostile to the United States (the Battle of the Little Bighorn is fought in Montana the next year)."
New York City,40.7166638 -74.0,1875,12,4,"December 4 &ndash; Notorious New York City politician Boss Tweed escapes from prison and flees to Cuba, then to Spain."
International Red Cross and Red Crescent Movement,46.22333244 6.135666124,1875,12,20,December 20 &ndash; ICRM renamed International Committee of the Red Cross (ICRC).
Little Bighorn River,45.000499998 -107.622830842,1876,0,0,"Spring &ndash; Vast numbers of Indians move north to an encampment of the Sioux chief Sitting Bull in the region of the Little Bighorn River, creating the last great gathering of native peoples on the Great Plains."
India,21 78,1876,0,0,1876&ndash;1878 &ndash; Famine and cholera in India: six million die.
Missouri,38.5 -92.5,1876,0,0,"Adolphus Busch's brewery, Anheuser-Busch in St. Louis, Missouri, first markets Budweiser, a pale lager, as a nationally sold beer."
Bedford,52.134654 -0.458215,1876,0,0,"Charles Wells opens his brewery based in Bedford, England."
Tiburon California,37.87082985 -122.453998184,1876,0,0,"Lyford House, by Richardson Bay, Tiburon, California is constructed."
Spandau Prison,52.519331256 13.184499262,1876,0,0,Construction of Spandau Prison is completed.
Korea,38.3166654 127.2333324,1876,0,0,"Japan brings a fleet to Incheon, the port of Seoul. The Japanese force the Korean government to sign an unequal treaty, open 3 ports to Japanese trade and cease considering itself a tributary of China. On China's urging Korea also signs treaties with the European powers in effort to counterbalance Japan."
Illinois,41.278216 -88.380238,1876,2,2,"February 2 &ndash; The National League of Professional Base Ball Clubs is formed at a meeting in Chicago, Illinois; it replaced the National Association of Professional Base Ball Players. Morgan Bulkeley of the Hartford Dark Blues is selected as the league's first President."
Batak massacre,41.938829578 24.217999128,1876,5,0,"May &ndash; Batak massacre refers to the massacre of Bulgarians in Batak by Ottoman troops in 1876 at the beginning of the April Uprising. The number of victims ranges from 3,000 to 5,000, depending on the source."
Pennsylvania,41 -77.5,1876,5,10,"May 10 &ndash; The Centennial Exposition begins in Philadelphia, Pennsylvania."
British Library,51.524331236 -0.122832842,1876,5,17,May 17 &ndash; Nikolaus Otto files his patent for the four-stroke cycle internal combustion engine.British Libraryyear=2001isbn=0-7123-0881-4pages=104–5}}<
Dodge City Kansas,37.75583031 -100.017666596,1876,5,18,"May 18 &ndash; Wyatt Earp starts work in Dodge City, Kansas, serving under Marshal Larry Deger."
New York City,40.7166638 -74.0,1876,6,4,"June 4 &ndash; The Transcontinental Express arrives in San Francisco, California via the First Transcontinental Railroad, 83 hours and 39 minutes after having left New York City."
Battle of the Little Bighorn,45.558997764 -107.423998304,1876,6,25,"June 25 &ndash; Indian Wars &ndash; Battle of the Little Bighorn: 300 men of the U.S. 7th Cavalry Regiment under Lieutenant Colonel George Armstrong Custer are wiped out by 5,000 Lakota, Cheyenne and Arapaho led by Sitting Bull and Crazy Horse."
Colorado,39 -105.5,1876,8,1,August 1 &ndash; Colorado is admitted as the 38th U.S. state.
Bayreuth Festival,49.9558128434 11.5744643688,1876,8,13,August 13 &ndash; Richard Wagner inaugurates Bayreuth Festival
Texas A&M University,30.610369 -96.344056,1876,10,4,October 4 &ndash; Texas A&M University opens for classes.
India,21 78,1876,10,31,"October 31 &ndash; A catastrophic cyclone strikes the east coast of India, killing 200,000."
Newfoundland and Labrador,52.621330848 -59.684330596,1876,11,2,"November 2 &ndash; A giant squid, 6.1 meters long, washes ashore at Thimble Tickle Bay in Newfoundland."
Karlsruhe,49.0 8.3999984,1876,11,4,November 4 &ndash; The long-awaited First Symphony of Johannes Brahms is premiered at Karlsruhe under the baton of Otto Dessoff.
Lincoln Tomb,39.820663384 -89.653497386,1876,11,7,"November 7 &ndash; U.S. presidential election, 1876: After long and heated disputes, Rutherford Birchard Hayes is eventually declared the winner over Samuel Jones Tilden. A failed grave robbery of the Lincoln Tomb took place on the same night."
Pennsylvania,41 -77.5,1876,11,10,"November 10 &ndash; The Centennial Exposition ends in Philadelphia, Pennsylvania."
New York City,40.7166638 -74.0,1876,11,23,November 23 &ndash; Corrupt Tammany Hall leader William Marcy Tweed (better known as Boss Tweed) is delivered to authorities in New York City after being captured in Spain.
Powder River (Montana),43.67166398 -106.50749797,1876,11,25,"November 25 &ndash; Indian Wars: In retaliation for the dramatic American defeat at the Battle of the Little Bighorn, United States Army troops under General Ranald S. Mackenzie sack Chief Dull Knife's sleeping Cheyenne village at the headwaters of the Powder River (the soldiers destroy all of the villagers' winter food and clothing, and then slash their ponies' throats)."
Brooklyn Theater Fire,40.695 -73.99,1876,12,5,"December 5 &ndash; The Brooklyn Theater Fire kills at least 278, possibly more than 300."
Ashtabula River Railroad Disaster,41.8785 -80.7894,1876,12,29,"December 29 &ndash; The Ashtabula River Railroad bridge disaster occurs, leaving 92 dead."
Tian Shan,42.0 80.0,1877,0,0,"Winter 1877–1878 &ndash; After the defeat of the Dungan revolt in China, several thousand refugees cross the Tian Shan to settle in the Russian Empire, thus starting the future Soviet Dungan ethnic group."
India,21 78,1877,0,0,Famine and cholera in India: six million die (1876–1878).
Montana,47 -110,1877,1,8,January 8 &ndash; Indian Wars &ndash; Battle of Wolf Mountain: Crazy Horse and his warriors fight their last battle with the United States Cavalry in Montana.
University of Oxford,51.7611 -1.2534,1877,3,24,"March 24 &ndash; For the only time in history, the Boat Race between the Universities of Cambridge and Oxford is declared a dead heat (i.e. a draw)."
New York City,40.7166638 -74.0,1877,5,8,"May 8 &ndash; At Gilmore's Gardens in New York City, the first Westminster Kennel Club Dog Show opens and had a massive impact on the Civil rights movement. (ends May 11)."
United States Military Academy,41.3927 -73.9584,1877,6,15,June 15 &ndash; Henry Ossian Flipper becomes the first African American cadet to graduate from the United States Military Academy.
Nez Perce,46.304498782 -116.40416505,1877,6,17,June 17 &ndash; Indian Wars &ndash; Battle of White Bird Canyon: The Nez Perce defeat the U.S. Cavalry at White Bird Canyon in the Idaho Territory.
Jim Thorpe Pennsylvania,40.870496518 -75.735163726,1877,6,21,"June 21 &ndash; The Molly Maguires are hanged at Carbon County Prison in Jim Thorpe, Pennsylvania."
