file	ST	CC	serotype	study	studyst
6983_2#18	99	-	11A	Chewapreecha3000	-
6983_2#19	4133	-	NT	Chewapreecha3000	-
6983_2#20	1439	-	34	Chewapreecha3000	-
6983_2#21	4414	-	19F	Chewapreecha3000	-
6983_2#22	SLV1433	-	NT	Chewapreecha3000	-
6983_2#23	DLV8406	-	19B	Chewapreecha3000	-
6983_2#24	870	-	18C	Chewapreecha3000	-
6983_3#49	802	-	23F	Chewapreecha3000	-
6983_3#50	4965	-	15A	Chewapreecha3000	-
6983_3#51	5873	-	9N	Chewapreecha3000	-
6983_3#52	5115	-	13	Chewapreecha3000	-
6983_3#53	4408	-	6A	Chewapreecha3000	-
6983_3#54	SLV5079	-	40	Chewapreecha3000	-
6983_3#55	4408	-	6A	Chewapreecha3000	-
6983_3#56	DLV8406	-	19B	Chewapreecha3000	-
6983_3#57	870	-	18C	Chewapreecha3000	-
6983_3#58	4209	-	15C	Chewapreecha3000	-
6983_3#59	SLV1894	-	31	Chewapreecha3000	-
6983_3#60	1294	-	22F	Chewapreecha3000	-
6983_3#61	4966	-	6A	Chewapreecha3000	-
6983_3#62	4966	-	6A	Chewapreecha3000	-
6983_3#63	4414	-	19F	Chewapreecha3000	-
6983_3#64	4138	-	NT	Chewapreecha3000	-
6983_3#65	4414	-	19F	Chewapreecha3000	-
6983_3#66	4133	-	NT	Chewapreecha3000	-
6983_3#67	901	-	13	Chewapreecha3000	-
6983_3#68	SLV4955	-	34	Chewapreecha3000	-
6983_3#69	4414	-	19F	Chewapreecha3000	-
6983_3#70	DLV4133	-	NT	Chewapreecha3000	-
6983_3#71	4421	-	NT	Chewapreecha3000	-
6983_3#72	SLV6692	-	6B	Chewapreecha3000	-
6983_4#73	4408	-	6A	Chewapreecha3000	-
6983_4#74	447	-	37	Chewapreecha3000	-
6983_4#75	6714	-	NT	Chewapreecha3000	-
6983_4#76	172	-	23F	Chewapreecha3000	-
6983_4#77	4414	-	19F	Chewapreecha3000	-
6983_4#78	DLV6149	-	16F	Chewapreecha3000	-
6983_4#79	4936	-	6A	Chewapreecha3000	-
6983_4#80	DLV7747	-	48	Chewapreecha3000	-
6983_4#81	2108	-	14	Chewapreecha3000	-
6983_4#82	4414	-	19F	Chewapreecha3000	-
6983_4#83	236	-	19F	Chewapreecha3000	-
6983_4#84	6173	-	NT	Chewapreecha3000	-
6983_4#85	4403	-	6A	Chewapreecha3000	-
6983_4#86	5127	-	6B	Chewapreecha3000	-
6983_4#87	4209	-	15B	Chewapreecha3000	-
6983_4#88	SLV4415	-	32F	Chewapreecha3000	-
6983_4#89	1701	-	19A	Chewapreecha3000	-
6983_4#90	2752	-	35C	Chewapreecha3000	-
6983_4#91	2355	-	17F	Chewapreecha3000	-
6983_4#92	4209	-	15B	Chewapreecha3000	-
6983_4#93	DLV1961	-	15B	Chewapreecha3000	-
6983_4#94	5120	-	4	Chewapreecha3000	-
6983_4#95	SLV4136	-	NT	Chewapreecha3000	-
6983_4#96	338	-	23A	Chewapreecha3000	-
6983_5#1	4414	-	19F	Chewapreecha3000	-
6983_5#2	1701	-	19A	Chewapreecha3000	-
6983_5#3	5109	-	6C	Chewapreecha3000	-
6983_5#4	SLV1433	-	NT	Chewapreecha3000	-
6983_5#5	242	-	23F	Chewapreecha3000	-
6983_5#6	4420	-	6C	Chewapreecha3000	-
6983_5#7	99	-	11A	Chewapreecha3000	-
6983_5#8	4209	-	15B	Chewapreecha3000	-
6983_5#9	2572	-	23A	Chewapreecha3000	-
6983_5#10	4420	-	6C	Chewapreecha3000	-
6983_5#11	4413	-	23F	Chewapreecha3000	-
6983_5#12	4136	-	NT	Chewapreecha3000	-
6983_5#13	4414	-	19F	Chewapreecha3000	-
6983_5#14	4414	-	19F	Chewapreecha3000	-
6983_5#15	4414	-	19F	Chewapreecha3000	-
6983_5#16	4133	-	NT	Chewapreecha3000	-
6983_5#17	SLV4414	-	19F	Chewapreecha3000	-
6983_5#18	448	-	NT	Chewapreecha3000	-
6983_5#19	DLV4935	-	35C	Chewapreecha3000	-
6983_5#20	4398	-	NT	Chewapreecha3000	-
6983_5#21	1439	-	34	Chewapreecha3000	-
6983_5#22	4411	-	NT	Chewapreecha3000	-
6983_5#23	4413	-	23F	Chewapreecha3000	-
6983_5#24	1439	-	34	Chewapreecha3000	-
6983_6#25	SLV1778	-	34	Chewapreecha3000	-
6983_6#26	172	-	23F	Chewapreecha3000	-
6983_6#27	315	-	6B	Chewapreecha3000	-
6983_6#28	315	-	6B	Chewapreecha3000	-
6983_6#29	99	-	11A	Chewapreecha3000	-
6983_6#30	447	-	37	Chewapreecha3000	-
6983_6#31	99	-	11A	Chewapreecha3000	-
6983_6#32	4133	-	NT	Chewapreecha3000	-
6983_6#33	DLV4393	-	NT	Chewapreecha3000	-
6983_6#34	4414	-	19F	Chewapreecha3000	-
6983_6#35	1701	-	19A	Chewapreecha3000	-
6983_6#36	5225	-	NT	Chewapreecha3000	-
6983_6#37	4936	-	6A	Chewapreecha3000	-
6983_6#38	802	-	23F	Chewapreecha3000	-
6983_6#39	1701	-	7B	Chewapreecha3000	-
6983_6#40	1439	-	34	Chewapreecha3000	-
6983_6#41	315	-	6B	Chewapreecha3000	-
6983_6#42	315	-	6B	Chewapreecha3000	-
6983_6#43	4408	-	6A	Chewapreecha3000	-
6983_6#44	5115	-	13	Chewapreecha3000	-
6983_6#45	982	-	6C	Chewapreecha3000	-
6983_6#47	4413	-	23F	Chewapreecha3000	-
6983_6#48	SLV3735	-	10B	Chewapreecha3000	-
6983_7#49	315	-	6B	Chewapreecha3000	-
6983_7#50	236	-	19F	Chewapreecha3000	-
6983_7#51	6692	-	33D	Chewapreecha3000	-
6983_7#52	315	-	6B	Chewapreecha3000	-
6983_7#53	5440	-	18C	Chewapreecha3000	-
6983_7#54	310	-	38	Chewapreecha3000	-
6983_7#55	6693	-	20	Chewapreecha3000	-
6983_7#56	SLV6704	-	6B	Chewapreecha3000	-
6983_7#57	4936	-	6A	Chewapreecha3000	-
6983_7#58	1701	-	19A	Chewapreecha3000	-
6983_7#59	4395	-	14	Chewapreecha3000	-
6983_7#60	802	-	23F	Chewapreecha3000	-
6983_7#61	6710	-	16F	Chewapreecha3000	-
6983_7#62	99	-	11A	Chewapreecha3000	-
6983_7#63	4408	-	6A	Chewapreecha3000	-
6983_7#64	1294	-	22F	Chewapreecha3000	-
6983_7#65	SLV5079	-	40	Chewapreecha3000	-
6983_7#66	4414	-	19F	Chewapreecha3000	-
6983_7#67	SLV4133	-	NT	Chewapreecha3000	-
6983_7#68	81	-	19F	Chewapreecha3000	-
6983_7#69	901	-	13	Chewapreecha3000	-
6983_7#70	4420	-	6C	Chewapreecha3000	-
6983_7#71	81	-	19F	Chewapreecha3000	-
6983_7#72	901	-	13	Chewapreecha3000	-
6983_8#73	870	-	18C	Chewapreecha3000	-
6983_8#74	802	-	23F	Chewapreecha3000	-
6983_8#75	4420	-	6C	Chewapreecha3000	-
6983_8#76	4408	-	6A	Chewapreecha3000	-
6983_8#77	4414	-	19F	Chewapreecha3000	-
6983_8#78	1701	-	19A	Chewapreecha3000	-
6983_8#79	5873	-	9N	Chewapreecha3000	-
6983_8#80	4414	-	19F	Chewapreecha3000	-
6983_8#81	4396	-	14	Chewapreecha3000	-
6983_8#82	6707	-	23B	Chewapreecha3000	-
6983_8#83	6707	-	23B	Chewapreecha3000	-
6983_8#84	289	-	5	Chewapreecha3000	-
6983_8#85	DLV6769	-	6C	Chewapreecha3000	-
6983_8#86	172	-	23F	Chewapreecha3000	-
6983_8#87	310	-	38	Chewapreecha3000	-
6983_8#88	2752	-	35C	Chewapreecha3000	-
6983_8#89	448	-	NT	Chewapreecha3000	-
6983_8#90	2108	-	14	Chewapreecha3000	-
6983_8#91	6173	-	NT	Chewapreecha3000	-
6983_8#92	6173	-	NT	Chewapreecha3000	-
6983_8#93	4209	-	15C	Chewapreecha3000	-
6983_8#94	DLV7671	-	6A	Chewapreecha3000	-
6983_8#95	4408	-	6A	Chewapreecha3000	-
6983_8#96	4209	-	15B	Chewapreecha3000	-
6972_2#1	5096	-	33C	Chewapreecha3000	-
6972_2#3	4418	-	35F	Chewapreecha3000	-
6972_2#4	4133	-	NT	Chewapreecha3000	-
6972_2#5	SLV3735	-	10A	Chewapreecha3000	-
6972_2#6	63	-	14	Chewapreecha3000	-
6972_2#7	4965	-	15A	Chewapreecha3000	-
6972_2#8	4966	-	6A	Chewapreecha3000	-
6972_2#9	315	-	6B	Chewapreecha3000	-
6972_2#10	4138	-	NT	Chewapreecha3000	-
6972_2#11	2108	-	14	Chewapreecha3000	-
6972_2#12	4399	-	28F	Chewapreecha3000	-
6972_2#13	2624	-	23F	Chewapreecha3000	-
6972_2#14	81	-	19F	Chewapreecha3000	-
6972_2#15	4133	-	NT	Chewapreecha3000	-
6972_2#16	236	-	19F	Chewapreecha3000	-
6972_2#17	63	-	14	Chewapreecha3000	-
6972_2#18	SLV5103	-	21	Chewapreecha3000	-
6972_2#19	1439	-	34	Chewapreecha3000	-
6972_2#20	236	-	19F	Chewapreecha3000	-
6972_2#21	802	-	23F	Chewapreecha3000	-
6972_2#22	unknown	-	NT	Chewapreecha3000	-
6972_2#23	315	-	6B	Chewapreecha3000	-
6972_2#24	4392	-	NT	Chewapreecha3000	-
6972_3#1	5477	-	6A	Chewapreecha3000	-
6972_3#2	4965	-	15A	Chewapreecha3000	-
6972_3#3	4209	-	15C	Chewapreecha3000	-
6972_3#4	3058	-	15A	Chewapreecha3000	-
6972_3#5	5126	-	NT	Chewapreecha3000	-
6972_3#6	2624	-	23F	Chewapreecha3000	-
6972_3#7	802	-	23F	Chewapreecha3000	-
6972_3#8	4133	-	NT	Chewapreecha3000	-
6972_3#9	4209	-	15B	Chewapreecha3000	-
6972_3#10	5227	-	19A	Chewapreecha3000	-
6972_3#11	1439	-	34	Chewapreecha3000	-
6972_3#12	4403	-	6A	Chewapreecha3000	-
6972_3#13	4414	-	19F	Chewapreecha3000	-
6972_3#14	172	-	23F	Chewapreecha3000	-
6972_3#15	310	-	38	Chewapreecha3000	-
6972_3#16	236	-	19F	Chewapreecha3000	-
6972_3#17	DLV4393	-	NT	Chewapreecha3000	-
6972_3#18	4965	-	15A	Chewapreecha3000	-
6972_3#19	4414	-	19F	Chewapreecha3000	-
6972_3#20	315	-	6B	Chewapreecha3000	-
6972_3#21	6692	-	33B	Chewapreecha3000	-
6972_3#22	280	-	9V	Chewapreecha3000	-
6972_3#23	SLV5115	-	13	Chewapreecha3000	-
6972_3#24	4420	-	6C	Chewapreecha3000	-
6972_4#3	4408	-	6A	Chewapreecha3000	-
6972_4#4	4408	-	6A	Chewapreecha3000	-
6972_4#5	6173	-	NT	Chewapreecha3000	-
6972_4#6	5873	-	9N	Chewapreecha3000	-
6972_4#7	802	-	23F	Chewapreecha3000	-
6972_4#8	99	-	11A	Chewapreecha3000	-
6972_4#9	5873	-	9N	Chewapreecha3000	-
6972_4#10	unknown	-	NT	Chewapreecha3000	-
6972_4#11	5477	-	6A	Chewapreecha3000	-
6972_4#13	310	-	38	Chewapreecha3000	-
6972_4#14	315	-	6B	Chewapreecha3000	-
6972_4#15	4209	-	15B	Chewapreecha3000	-
6972_4#16	4209	-	15B	Chewapreecha3000	-
6972_4#17	6707	-	23B	Chewapreecha3000	-
6972_4#18	802	-	23F	Chewapreecha3000	-
6972_4#19	802	-	23F	Chewapreecha3000	-
6972_4#20	236	-	19F	Chewapreecha3000	-
6972_4#21	241	-	18A	Chewapreecha3000	-
6972_4#22	5127	-	6A	Chewapreecha3000	-
6972_4#23	4414	-	19F	Chewapreecha3000	-
6972_4#24	5127	-	6B	Chewapreecha3000	-
6972_5#1	81	-	19F	Chewapreecha3000	-
6972_5#2	4936	-	6A	Chewapreecha3000	-
6972_5#3	5109	-	6C	Chewapreecha3000	-
6972_5#4	802	-	23F	Chewapreecha3000	-
6972_5#5	982	-	6C	Chewapreecha3000	-
6972_5#6	236	-	19F	Chewapreecha3000	-
6972_5#7	289	-	5	Chewapreecha3000	-
6972_5#8	SLV4414	-	19F	Chewapreecha3000	-
6972_5#9	5873	-	9N	Chewapreecha3000	-
6972_5#10	4955	-	34	Chewapreecha3000	-
6972_5#11	5228	-	6C	Chewapreecha3000	-
6972_5#12	SLV458	-	3	Chewapreecha3000	-
6972_5#13	4955	-	34	Chewapreecha3000	-
6972_5#14	5122	-	NT	Chewapreecha3000	-
6972_5#15	SLV4414	-	19F	Chewapreecha3000	-
6972_5#16	4965	-	15A	Chewapreecha3000	-
6972_5#17	SLV3735	-	10B	Chewapreecha3000	-
6972_5#18	4209	-	15B	Chewapreecha3000	-
6972_5#19	1701	-	7B	Chewapreecha3000	-
6972_5#21	236	-	19F	Chewapreecha3000	-
6972_5#22	DLV2713	-	6B	Chewapreecha3000	-
6972_5#23	DLV4393	-	NT	Chewapreecha3000	-
6972_5#24	802	-	23F	Chewapreecha3000	-
7004_5#1	4414	-	19F	Chewapreecha3000	-
7004_5#2	4209	-	15B	Chewapreecha3000	-
7004_5#3	63	-	14	Chewapreecha3000	-
7004_5#4	63	-	14	Chewapreecha3000	-
7004_5#5	4209	-	15B	Chewapreecha3000	-
7004_5#6	172	-	23F	Chewapreecha3000	-
7004_5#7	DLV4422	-	23F	Chewapreecha3000	-
7004_5#8	5227	-	19A	Chewapreecha3000	-
7004_5#9	5227	-	19A	Chewapreecha3000	-
7004_5#10	5227	-	19A	Chewapreecha3000	-
7004_5#11	4414	-	19F	Chewapreecha3000	-
7004_5#12	4403	-	6A	Chewapreecha3000	-
7004_5#13	315	-	6B	Chewapreecha3000	-
7004_5#14	4113	-	10A	Chewapreecha3000	-
7004_5#15	6714	-	NT	Chewapreecha3000	-
7004_5#16	4965	-	15A	Chewapreecha3000	-
7004_5#17	4936	-	6A	Chewapreecha3000	-
7004_5#18	4414	-	19F	Chewapreecha3000	-
7004_5#19	4399	-	28F	Chewapreecha3000	-
7004_5#20	SLV2912	-	6C	Chewapreecha3000	-
7004_5#21	4414	-	19F	Chewapreecha3000	-
7004_5#22	8150	-	35C	Chewapreecha3000	-
7004_5#23	SLV5093	-	NT	Chewapreecha3000	-
7004_5#24	4420	-	6C	Chewapreecha3000	-
7004_6#25	5127	-	6B	Chewapreecha3000	-
7004_6#26	5227	-	19A	Chewapreecha3000	-
7004_6#27	SLV4113	-	10A	Chewapreecha3000	-
7004_6#28	982	-	6C	Chewapreecha3000	-
7004_6#29	280	-	9V	Chewapreecha3000	-
7004_6#30	5107	-	NT	Chewapreecha3000	-
7004_6#31	4413	-	23F	Chewapreecha3000	-
7004_6#32	2108	-	14	Chewapreecha3000	-
7004_6#33	315	-	6B	Chewapreecha3000	-
7004_6#34	4209	-	15B	Chewapreecha3000	-
7004_6#35	6707	-	23B	Chewapreecha3000	-
7004_6#36	6707	-	23B	Chewapreecha3000	-
7004_6#37	1701	-	19A	Chewapreecha3000	-
7004_6#38	4395	-	14	Chewapreecha3000	-
7004_6#39	4414	-	19F	Chewapreecha3000	-
7004_6#40	2108	-	14	Chewapreecha3000	-
7004_6#41	63	-	14	Chewapreecha3000	-
7004_6#42	315	-	6B	Chewapreecha3000	-
7004_6#43	1961	-	15B	Chewapreecha3000	-
7004_6#44	2624	-	23F	Chewapreecha3000	-
7004_6#45	DLV844	-	6B	Chewapreecha3000	-
7004_6#46	unknown	-	15B	Chewapreecha3000	-
7004_6#47	6709	-	22F	Chewapreecha3000	-
7004_6#48	SLV4133	-	NT	Chewapreecha3000	-
7004_7#49	4133	-	NT	Chewapreecha3000	-
7004_7#50	236	-	19F	Chewapreecha3000	-
7004_7#51	4414	-	19F	Chewapreecha3000	-
7004_7#52	315	-	6B	Chewapreecha3000	-
7004_7#53	4133	-	NT	Chewapreecha3000	-
7004_7#54	2624	-	23F	Chewapreecha3000	-
7004_7#55	4414	-	19F	Chewapreecha3000	-
7004_7#56	4413	-	23F	Chewapreecha3000	-
7004_7#57	81	-	19F	Chewapreecha3000	-
7004_7#58	5127	-	6A	Chewapreecha3000	-
7004_7#59	5225	-	NT	Chewapreecha3000	-
7004_7#60	4209	-	15B	Chewapreecha3000	-
7004_7#61	SLV2624	-	23F	Chewapreecha3000	-
7004_7#62	4966	-	6A	Chewapreecha3000	-
7004_7#63	280	-	9V	Chewapreecha3000	-
7004_7#64	280	-	9V	Chewapreecha3000	-
7004_7#65	4965	-	15A	Chewapreecha3000	-
7004_7#66	4414	-	19F	Chewapreecha3000	-
7004_7#67	SLV448	-	NT	Chewapreecha3000	-
7004_7#68	315	-	6B	Chewapreecha3000	-
7004_7#69	SLV4414	-	19F	Chewapreecha3000	-
7004_7#70	315	-	6B	Chewapreecha3000	-
7004_7#71	4414	-	19F	Chewapreecha3000	-
7004_7#72	5873	-	9N	Chewapreecha3000	-
7004_8#73	DLV2713	-	6B	Chewapreecha3000	-
7004_8#74	DLV4113	-	10A	Chewapreecha3000	-
7004_8#75	4209	-	15B	Chewapreecha3000	-
7004_8#76	4133	-	NT	Chewapreecha3000	-
7004_8#77	5123	-	33F	Chewapreecha3000	-
7004_8#78	315	-	6B	Chewapreecha3000	-
7004_8#79	1439	-	34	Chewapreecha3000	-
7004_8#80	1439	-	34	Chewapreecha3000	-
7004_8#81	236	-	19F	Chewapreecha3000	-
7004_8#82	SLV4113	-	10A	Chewapreecha3000	-
7004_8#83	4936	-	6A	Chewapreecha3000	-
7004_8#84	2108	-	14	Chewapreecha3000	-
7004_8#85	4420	-	6C	Chewapreecha3000	-
7004_8#86	4395	-	14	Chewapreecha3000	-
7004_8#87	4966	-	6A	Chewapreecha3000	-
7004_8#88	6707	-	23B	Chewapreecha3000	-
7004_8#89	2624	-	23F	Chewapreecha3000	-
7004_8#90	6714	-	NT	Chewapreecha3000	-
7004_8#91	SLV4955	-	34	Chewapreecha3000	-
7004_8#92	315	-	6B	Chewapreecha3000	-
7004_8#93	5227	-	19A	Chewapreecha3000	-
7004_8#95	4113	-	10A	Chewapreecha3000	-
7004_8#96	802	-	23F	Chewapreecha3000	-
7011_3#1	448	-	NT	Chewapreecha3000	-
7011_3#2	156	-	9V	Chewapreecha3000	-
7011_3#3	448	-	NT	Chewapreecha3000	-
7011_3#4	SLV3735	-	10A	Chewapreecha3000	-
7011_3#5	5873	-	9N	Chewapreecha3000	-
7011_3#6	4414	-	19F	Chewapreecha3000	-
7011_3#7	SLV4113	-	10A	Chewapreecha3000	-
7011_3#8	4138	-	NT	Chewapreecha3000	-
7011_3#9	2624	-	23F	Chewapreecha3000	-
7011_3#10	315	-	6B	Chewapreecha3000	-
7011_3#11	4209	-	15B	Chewapreecha3000	-
7011_3#12	172	-	23F	Chewapreecha3000	-
7011_3#13	5107	-	NT	Chewapreecha3000	-
7011_3#14	unknown	-	13	Chewapreecha3000	-
7011_3#15	6710	-	16F	Chewapreecha3000	-
7011_3#17	SLV212	-	21	Chewapreecha3000	-
7011_3#18	802	-	23F	Chewapreecha3000	-
7011_3#19	4654	-	8	Chewapreecha3000	-
7011_3#20	4966	-	6A	Chewapreecha3000	-
7011_3#21	63	-	14	Chewapreecha3000	-
7011_3#22	2108	-	14	Chewapreecha3000	-
7011_3#23	448	-	NT	Chewapreecha3000	-
7011_3#24	236	-	19F	Chewapreecha3000	-
7011_4#1	236	-	19F	Chewapreecha3000	-
7011_4#2	448	-	NT	Chewapreecha3000	-
7011_4#3	4414	-	19F	Chewapreecha3000	-
7011_4#4	1439	-	34	Chewapreecha3000	-
7011_4#5	236	-	19F	Chewapreecha3000	-
7011_4#6	5103	-	21	Chewapreecha3000	-
7011_4#7	802	-	23F	Chewapreecha3000	-
7011_4#8	982	-	6C	Chewapreecha3000	-
7011_4#9	2108	-	14	Chewapreecha3000	-
7011_4#10	315	-	6B	Chewapreecha3000	-
7011_4#11	315	-	6B	Chewapreecha3000	-
7011_4#12	315	-	6B	Chewapreecha3000	-
7011_4#13	6714	-	NT	Chewapreecha3000	-
7011_4#14	DLV4133	-	NT	Chewapreecha3000	-
7011_4#15	DLV315	-	6B	Chewapreecha3000	-
7011_4#16	172	-	23F	Chewapreecha3000	-
7011_4#17	4414	-	19F	Chewapreecha3000	-
7011_4#18	8150	-	35C	Chewapreecha3000	-
7011_4#19	315	-	6B	Chewapreecha3000	-
7011_4#20	1701	-	7B	Chewapreecha3000	-
7011_4#21	8150	-	35C	Chewapreecha3000	-
7011_4#22	4414	-	19F	Chewapreecha3000	-
7011_4#23	236	-	19F	Chewapreecha3000	-
7011_4#24	63	-	14	Chewapreecha3000	-
7011_5#1	5126	-	NT	Chewapreecha3000	-
7011_5#2	310	-	38	Chewapreecha3000	-
7011_5#3	802	-	23F	Chewapreecha3000	-
7011_5#4	1439	-	34	Chewapreecha3000	-
7011_5#5	SLV5093	-	NT	Chewapreecha3000	-
7011_5#6	1961	-	15B	Chewapreecha3000	-
7011_5#7	unknown	-	NT	Chewapreecha3000	-
7011_5#8	4965	-	15A	Chewapreecha3000	-
7011_5#9	4403	-	6A	Chewapreecha3000	-
7011_5#10	DLV4391	-	NT	Chewapreecha3000	-
7011_5#11	1439	-	34	Chewapreecha3000	-
7011_5#12	4414	-	19F	Chewapreecha3000	-
7011_5#13	2213	-	4	Chewapreecha3000	-
7011_5#14	315	-	6B	Chewapreecha3000	-
7011_5#15	6692	-	33B	Chewapreecha3000	-
7011_5#16	5120	-	4	Chewapreecha3000	-
7011_5#17	DLV4422	-	23F	Chewapreecha3000	-
7011_5#18	4133	-	NT	Chewapreecha3000	-
7011_5#19	4654	-	8	Chewapreecha3000	-
7011_5#20	4395	-	14	Chewapreecha3000	-
7011_5#21	4395	-	14	Chewapreecha3000	-
7011_5#22	4422	-	6B	Chewapreecha3000	-
7011_5#23	982	-	6C	Chewapreecha3000	-
7011_5#24	236	-	19F	Chewapreecha3000	-
7011_6#1	4414	-	19F	Chewapreecha3000	-
7011_6#2	4133	-	NT	Chewapreecha3000	-
7011_6#3	4966	-	6A	Chewapreecha3000	-
7011_6#4	172	-	23F	Chewapreecha3000	-
7011_6#5	DLV8406	-	19B	Chewapreecha3000	-
7011_6#6	4137	-	NT	Chewapreecha3000	-
7011_6#7	4414	-	19F	Chewapreecha3000	-
7011_6#8	1439	-	34	Chewapreecha3000	-
7011_6#9	315	-	6B	Chewapreecha3000	-
7011_6#10	SLV4414	-	19F	Chewapreecha3000	-
7011_6#11	5127	-	6A	Chewapreecha3000	-
7011_6#12	4413	-	23F	Chewapreecha3000	-
7011_6#13	4390	-	NT	Chewapreecha3000	-
7011_6#14	4414	-	19F	Chewapreecha3000	-
7011_6#15	315	-	6B	Chewapreecha3000	-
7011_6#16	5229	-	NT	Chewapreecha3000	-
7011_6#17	SLV448	-	NT	Chewapreecha3000	-
7011_6#18	4209	-	15B	Chewapreecha3000	-
7011_6#19	SLV6704	-	6B	Chewapreecha3000	-
7011_6#20	236	-	19F	Chewapreecha3000	-
7011_6#21	315	-	6B	Chewapreecha3000	-
7011_6#22	4414	-	19F	Chewapreecha3000	-
7011_6#23	99	-	11A	Chewapreecha3000	-
7011_6#24	5873	-	9N	Chewapreecha3000	-
7054_4#1	236	-	19F	Chewapreecha3000	-
7054_4#2	236	-	19F	Chewapreecha3000	-
7054_4#3	2108	-	14	Chewapreecha3000	-
7054_4#4	2108	-	14	Chewapreecha3000	-
7054_4#5	SLV2624	-	23F	Chewapreecha3000	-
7054_4#6	SLV4414	-	19F	Chewapreecha3000	-
7054_4#7	2108	-	14	Chewapreecha3000	-
7054_4#8	5122	-	NT	Chewapreecha3000	-
7054_4#9	4136	-	NT	Chewapreecha3000	-
7054_4#10	4396	-	14	Chewapreecha3000	-
7054_4#11	5127	-	6A	Chewapreecha3000	-
7054_4#12	2912	-	6C	Chewapreecha3000	-
7054_4#13	982	-	6C	Chewapreecha3000	-
7054_4#14	1961	-	15C	Chewapreecha3000	-
7054_4#15	5127	-	6A	Chewapreecha3000	-
7054_4#16	4408	-	6A	Chewapreecha3000	-
7054_4#17	4414	-	19F	Chewapreecha3000	-
7054_4#18	4414	-	19F	Chewapreecha3000	-
7054_4#19	2108	-	14	Chewapreecha3000	-
7054_4#20	4420	-	6C	Chewapreecha3000	-
7054_4#21	1439	-	34	Chewapreecha3000	-
7054_4#22	SLV4113	-	10A	Chewapreecha3000	-
7054_4#23	5127	-	6B	Chewapreecha3000	-
7054_4#24	4414	-	19F	Chewapreecha3000	-
7054_5#1	unknown	-	NT	Chewapreecha3000	-
7054_5#2	DLV8406	-	19B	Chewapreecha3000	-
7054_5#3	4113	-	10A	Chewapreecha3000	-
7054_5#4	4654	-	8	Chewapreecha3000	-
7054_5#5	338	-	23A	Chewapreecha3000	-
7054_5#6	4414	-	19F	Chewapreecha3000	-
7054_5#7	99	-	11A	Chewapreecha3000	-
7054_5#8	unknown	-	NT	Chewapreecha3000	-
7054_5#9	315	-	6B	Chewapreecha3000	-
7054_5#10	1439	-	34	Chewapreecha3000	-
7054_5#11	4113	-	10A	Chewapreecha3000	-
7054_5#12	4133	-	NT	Chewapreecha3000	-
7054_5#13	4209	-	15C	Chewapreecha3000	-
7054_5#14	2624	-	23F	Chewapreecha3000	-
7054_5#15	236	-	19F	Chewapreecha3000	-
7054_5#16	4133	-	NT	Chewapreecha3000	-
7054_5#17	2624	-	23F	Chewapreecha3000	-
7054_5#18	4414	-	19F	Chewapreecha3000	-
7054_5#19	4965	-	15A	Chewapreecha3000	-
7054_5#20	315	-	6B	Chewapreecha3000	-
7054_5#21	SLV6690	-	23F	Chewapreecha3000	-
7054_5#22	4113	-	10A	Chewapreecha3000	-
7054_5#23	unknown	-	NT	Chewapreecha3000	-
7054_5#24	315	-	6B	Chewapreecha3000	-
7054_6#1	4965	-	15A	Chewapreecha3000	-
7054_6#2	SLV448	-	NT	Chewapreecha3000	-
7054_6#3	217	-	1	Chewapreecha3000	-
7054_6#4	242	-	23F	Chewapreecha3000	-
7054_6#5	4396	-	14	Chewapreecha3000	-
7054_6#6	2108	-	14	Chewapreecha3000	-
7054_6#7	2108	-	14	Chewapreecha3000	-
7054_6#8	4403	-	6A	Chewapreecha3000	-
7054_6#9	4414	-	19F	Chewapreecha3000	-
7054_6#10	2355	-	17F	Chewapreecha3000	-
7054_6#11	SLV6710	-	16F	Chewapreecha3000	-
7054_6#12	1961	-	15B	Chewapreecha3000	-
7054_6#13	4414	-	19F	Chewapreecha3000	-
7054_6#14	4965	-	15A	Chewapreecha3000	-
7054_6#15	802	-	23F	Chewapreecha3000	-
7054_6#16	1701	-	19A	Chewapreecha3000	-
7054_6#17	2108	-	14	Chewapreecha3000	-
7054_6#18	2108	-	14	Chewapreecha3000	-
7054_6#19	315	-	6B	Chewapreecha3000	-
7054_6#20	5120	-	4	Chewapreecha3000	-
7054_6#21	5127	-	6A	Chewapreecha3000	-
7054_6#22	1701	-	19A	Chewapreecha3000	-
7054_6#23	4418	-	35F	Chewapreecha3000	-
7054_6#24	DLV8406	-	19B	Chewapreecha3000	-
7038_4#1	8150	-	35C	Chewapreecha3000	-
7038_4#2	1701	-	19A	Chewapreecha3000	-
7038_4#3	4133	-	NT	Chewapreecha3000	-
7038_4#4	4414	-	19F	Chewapreecha3000	-
7038_4#5	SLV2912	-	6C	Chewapreecha3000	-
7038_4#6	4403	-	6A	Chewapreecha3000	-
7038_4#7	236	-	19F	Chewapreecha3000	-
7038_4#8	SLV5093	-	NT	Chewapreecha3000	-
7038_4#9	SLV3735	-	10B	Chewapreecha3000	-
7038_4#10	4399	-	28F	Chewapreecha3000	-
7038_4#11	DLV4391	-	NT	Chewapreecha3000	-
7038_4#12	6831	-	6B	Chewapreecha3000	-
7038_4#13	DLV4391	-	NT	Chewapreecha3000	-
7038_4#14	315	-	6B	Chewapreecha3000	-
